P_ID,ITEM_ID,BRAND,RATING,MODEL_ATTR,JOINS
P5478,Camera & Photo,Canon,3,Female,5478
P5479,Camera & Photo,HP,2,Male,5479
P5480,Camera & Photo,Fujifilm,5,Female,5480
P5481,Car Electronics & GPS,Garmin,4,Male,5481
P5482,Camera & Photo,Kodak,2,Female&Male,5482
P5483,Camera & Photo,Nikon,5,Female,5483
P5484,Camera & Photo,Canon,5,Female&Male,5484
P5485,Camera & Photo,Fujifilm,1,Male,5485
P5486,Television & Video,Panasonic,4,Female&Male,5486
P5487,Camera & Photo,Olympus,5,Female&Male,5487
P5488,Camera & Photo,Olympus,5,Female,5488
P5489,Camera & Photo,Olympus,5,Male,5489
P5490,Camera & Photo,Kodak,2,Female&Male,5490
P5491,Accessories & Supplies,Sennheiser,3,Male,5491
P5492,Camera & Photo,Kodak,1,Female,5492
P5493,Camera & Photo,Canon,5,Female,5493
P5494,Camera & Photo,Olympus,1,Male,5494
P5495,Camera & Photo,Nikon,5,Female,5495
P5496,Camera & Photo,Kodak,2,Female,5496
P5497,Camera & Photo,Nikon,2,Female,5497
P5498,Headphones,Bose,2,Female&Male,5498
P5499,Camera & Photo,Nikon,5,Female,5499
P5500,Camera & Photo,Canon,5,Female,5500
P5501,Camera & Photo,Canon,4,Male,5501
P5502,Camera & Photo,Canon,5,Male,5502
P5503,Camera & Photo,Kodak,1,Female,5503
P5504,Camera & Photo,Canon,5,Female,5504
P5505,Camera & Photo,Nikon,3,Male,5505
P5506,Camera & Photo,Canon,4,Male,5506
P5507,Computers & Accessories,Linksys,4,Female&Male,5507
P5508,Computers & Accessories,Linksys,4,Female,5508
P5509,Camera & Photo,Kodak,3,Female,5509
P5510,Camera & Photo,Canon,5,Female,5510
P5511,Camera & Photo,Kodak,2,Female,5511
P5512,Camera & Photo,Sony,1,Male,5512
P5513,Computers & Accessories,Linksys,1,Female,5513
P5514,Headphones,Sennheiser,5,Male,5514
P5515,Camera & Photo,Kodak,1,Male,5515
P5516,Camera & Photo,Nikon,1,Male,5516
P5517,Camera & Photo,Kodak,3,Female,5517
P5518,Camera & Photo,Nikon,5,Female,5518
P5519,Camera & Photo,Olympus,1,Female&Male,5519
P5520,Camera & Photo,Sony,4,Female,5520
P5521,Computers & Accessories,Linksys,5,Female,5521
P5522,Computers & Accessories,Linksys,4,Female,5522
P5523,Computers & Accessories,Linksys,1,Female,5523
P5524,Camera & Photo,Kodak,5,Female,5524
P5525,Camera & Photo,Olympus,1,Female&Male,5525
P5526,Camera & Photo,Fujifilm,1,Male,5526
P5527,Camera & Photo,Samsung,2,Female,5527
P5528,Camera & Photo,Olympus,4,Female,5528
P5529,Camera & Photo,Canon,5,Female,5529
P5530,Computers & Accessories,Kensington,1,Male,5530
P5531,Camera & Photo,Kodak,5,Female,5531
P5532,Camera & Photo,Olympus,5,Female,5532
P5533,Camera & Photo,Olympus,5,Female&Male,5533
P5534,Camera & Photo,Canon,4,Female,5534
P5535,Television & Video,Toshiba,5,Female,5535
P5536,Camera & Photo,Olympus,4,Female,5536
P5537,Camera & Photo,Canon,5,Male,5537
P5538,Headphones,Sennheiser,4,Male,5538
P5539,Camera & Photo,Nikon,5,Male,5539
P5540,Headphones,Bose,4,Female&Male,5540
P5541,Headphones,Sennheiser,2,Male,5541
P5542,Camera & Photo,JVC,4,Female,5542
P5543,Computers & Accessories,Linksys,5,Female,5543
P5544,Camera & Photo,Kodak,1,Female&Male,5544
P5545,Computers & Accessories,Linksys,4,Female,5545
P5546,Camera & Photo,HP,1,Male,5546
P5547,Camera & Photo,Fujifilm,2,Female,5547
P5548,Camera & Photo,Canon,5,Female,5548
P5549,Camera & Photo,Kodak,5,Female,5549
P5550,Headphones,Philips,1,Male,5550
P5551,Camera & Photo,Canon,4,Female,5551
P5552,Camera & Photo,Panasonic,5,Female,5552
P5553,Computers & Accessories,Linksys,5,Female,5553
P5554,Computers & Accessories,Sony,5,Male,5554
P5555,Camera & Photo,Kodak,1,Female,5555
P5556,Camera & Photo,Kodak,5,Female,5556
P5557,Camera & Photo,Canon,2,Female,5557
P5558,Camera & Photo,Kodak,2,Female&Male,5558
P5559,Headphones,Bose,3,Female&Male,5559
P5560,Camera & Photo,Canon,2,Female,5560
P5561,Computers & Accessories,Linksys,5,Female,5561
P5562,Camera & Photo,Canon,5,Female,5562
P5563,Camera & Photo,Canon,3,Male,5563
P5564,Camera & Photo,Olympus,2,Female&Male,5564
P5565,Camera & Photo,Olympus,4,Male,5565
P5566,Camera & Photo,Canon,5,Female,5566
P5567,Camera & Photo,Kodak,5,Female&Male,5567
P5568,Television & Video,Panasonic,3,Female,5568
P5569,Headphones,Philips,2,Male,5569
P5570,Camera & Photo,Sony,1,Female&Male,5570
P5571,Camera & Photo,Kodak,5,Female,5571
P5572,Headphones,Sennheiser,4,Male,5572
P5573,Computers & Accessories,Linksys,5,Female,5573
P5574,Television & Video,Toshiba,1,Female,5574
P5575,Camera & Photo,Canon,5,Male,5575
P5576,Camera & Photo,Nikon,1,Female,5576
P5577,Headphones,Sennheiser,5,Male,5577
P5578,Camera & Photo,Philips,5,Male,5578
P5579,Computers & Accessories,Linksys,5,Female,5579
P5580,Computers & Accessories,Kensington,1,Male,5580
P5581,Camera & Photo,Olympus,4,Female&Male,5581
P5582,Camera & Photo,Kodak,4,Female,5582
P5583,Computers & Accessories,Sony,3,Male,5583
P5584,Camera & Photo,Kodak,5,Female,5584
P5585,Computers & Accessories,Sennheiser,5,Male,5585
P5586,Home Audio,Bose,4,Female,5586
P5587,Computers & Accessories,Linksys,1,Female,5587
P5588,Computers & Accessories,Sennheiser,3,Male,5588
P5589,Computers & Accessories,Linksys,4,Female,5589
P5590,Camera & Photo,Canon,2,Female&Male,5590
P5591,Computers & Accessories,Linksys,5,Female,5591
P5592,Computers & Accessories,Linksys,4,Female,5592
P5593,Camera & Photo,Canon,3,Female,5593
P5594,Camera & Photo,Kodak,4,Female,5594
P5595,Camera & Photo,Canon,4,Female,5595
P5596,Camera & Photo,Nikon,5,Female,5596
P5597,Camera & Photo,Nikon,5,Female,5597
P5598,Camera & Photo,Nikon,1,Female,5598
P5599,Camera & Photo,Olympus,1,Male,5599
P5600,Computers & Accessories,Linksys,1,Female,5600
P5601,Camera & Photo,Canon,5,Female,5601
P5602,Camera & Photo,Olympus,1,Female,5602
P5603,Camera & Photo,Philips,5,Female,5603
P5604,Camera & Photo,Philips,5,Male,5604
P5605,Computers & Accessories,Sennheiser,4,Male,5605
P5606,Camera & Photo,Fujifilm,5,Female,5606
P5607,Camera & Photo,Fujifilm,1,Female,5607
P5608,Camera & Photo,Kodak,5,Female,5608
P5609,Camera & Photo,Sony,4,Female&Male,5609
P5610,Camera & Photo,Canon,1,Female,5610
P5611,Camera & Photo,Olympus,1,Female&Male,5611
P5612,Computers & Accessories,Sony,5,Female,5612
P5613,Camera & Photo,Olympus,5,Male,5613
P5614,Camera & Photo,Sony,5,Female,5614
P5615,Camera & Photo,JVC,1,Female,5615
P5616,Camera & Photo,Kodak,1,Female,5616
P5617,Camera & Photo,Nikon,5,Female,5617
P5618,Camera & Photo,Nikon,5,Female,5618
P5619,Accessories & Supplies,Sennheiser,3,Male,5619
P5620,Computers & Accessories,Linksys,4,Female&Male,5620
P5621,Camera & Photo,Fujifilm,1,Male,5621
P5622,Headphones,Bose,4,Female&Male,5622
P5623,Computers & Accessories,Linksys,1,Female,5623
P5624,Camera & Photo,Canon,5,Female,5624
P5625,Camera & Photo,Canon,4,Female,5625
P5626,Camera & Photo,Nikon,5,Female,5626
P5627,Camera & Photo,Olympus,3,Female,5627
P5628,Camera & Photo,Nikon,5,Female,5628
P5629,Computers & Accessories,Linksys,5,Female,5629
P5630,Camera & Photo,Kodak,5,Female&Male,5630
P5631,Camera & Photo,Kodak,2,Female,5631
P5632,Camera & Photo,Philips,5,Male,5632
P5633,Headphones,Bose,1,Female&Male,5633
P5634,Camera & Photo,Kodak,4,Male,5634
P5635,Camera & Photo,Olympus,5,Male,5635
P5636,Camera & Photo,Canon,4,Female&Male,5636
P5637,Camera & Photo,Kodak,5,Female,5637
P5638,Computers & Accessories,Linksys,1,Female,5638
P5639,Camera & Photo,Kodak,1,Female,5639
P5640,Camera & Photo,Kodak,1,Female,5640
P5641,Camera & Photo,Kodak,5,Female&Male,5641
P5642,Camera & Photo,Kodak,5,Female,5642
P5643,Camera & Photo,Olympus,5,Female&Male,5643
P5644,Camera & Photo,JVC,1,Female,5644
P5645,Camera & Photo,Kodak,5,Female,5645
P5646,Camera & Photo,Canon,2,Female,5646
P5647,Camera & Photo,Kodak,4,Female&Male,5647
P5648,Camera & Photo,Olympus,2,Female&Male,5648
P5649,Camera & Photo,Canon,1,Female,5649
P5650,Camera & Photo,Canon,1,Female,5650
P5651,Camera & Photo,Kodak,5,Female,5651
P5652,Car Electronics & GPS,Garmin,2,Male,5652
P5653,Computers & Accessories,Linksys,4,Female,5653
P5654,Headphones,Sennheiser,5,Male,5654
P5655,Camera & Photo,Olympus,5,Male,5655
P5656,Headphones,Philips,2,Male,5656
P5657,Camera & Photo,Kodak,3,Male,5657
P5658,Camera & Photo,Kodak,4,Female,5658
P5659,Camera & Photo,Panasonic,1,Female,5659
P5660,Camera & Photo,Nikon,5,Female,5660
P5661,Camera & Photo,Nikon,4,Female,5661
P5662,Camera & Photo,Kodak,5,Female&Male,5662
P5663,Camera & Photo,Philips,5,Female,5663
P5664,Camera & Photo,Olympus,2,Female,5664
P5665,Camera & Photo,Kodak,1,Female,5665
P5666,Camera & Photo,Philips,2,Female,5666
P5667,Car Electronics & GPS,Garmin,3,Male,5667
P5668,Camera & Photo,Olympus,4,Female,5668
P5669,Camera & Photo,Kodak,2,Female,5669
P5670,Camera & Photo,Kodak,5,Female,5670
P5671,Computers & Accessories,Linksys,5,Female,5671
P5672,Camera & Photo,Olympus,5,Female&Male,5672
P5673,Camera & Photo,Olympus,5,Female&Male,5673
P5674,Camera & Photo,Canon,5,Female,5674
P5675,Camera & Photo,Kodak,5,Male,5675
P5676,Portable Audio & Video,Archos,5,Female,5676
P5677,Computers & Accessories,Sennheiser,1,Male,5677
P5678,Headphones,Sennheiser,1,Male,5678
P5679,Headphones,Sennheiser,4,Male,5679
P5680,Camera & Photo,Kodak,5,Female&Male,5680
P5681,Camera & Photo,Olympus,4,Male,5681
P5682,Camera & Photo,Olympus,5,Male,5682
P5683,Camera & Photo,Kodak,5,Male,5683
P5684,Headphones,EldHus,1,Female&Male,5684
P5685,Camera & Photo,Canon,5,Male,5685
P5686,Computers & Accessories,Linksys,4,Female,5686
P5687,Camera & Photo,Kodak,5,Female,5687
P5688,Headphones,Panasonic,5,Female&Male,5688
P5689,Headphones,Sennheiser,3,Male,5689
P5690,Camera & Photo,Olympus,1,Female,5690
P5691,Camera & Photo,Samsung,5,Female,5691
P5692,Camera & Photo,Canon,5,Female,5692
P5693,Camera & Photo,Canon,4,Female,5693
P5694,Portable Audio & Video,Archos,4,Female,5694
P5695,Camera & Photo,Canon,4,Female,5695
P5696,Computers & Accessories,Apple,4,Female&Male,5696
P5697,Camera & Photo,Olympus,3,Female&Male,5697
P5698,Camera & Photo,Kodak,3,Female&Male,5698
P5699,Camera & Photo,Olympus,4,Female&Male,5699
P5700,Camera & Photo,JVC,2,Female,5700
P5701,Camera & Photo,Canon,5,Female,5701
P5702,Camera & Photo,Canon,5,Female,5702
P5703,Camera & Photo,HP,2,Male,5703
P5704,Camera & Photo,Olympus,5,Male,5704
P5705,Camera & Photo,Panasonic,4,Female,5705
P5706,Camera & Photo,Canon,5,Male,5706
P5707,Camera & Photo,Canon,5,Male,5707
P5708,Car Electronics & GPS,Garmin,5,Male,5708
P5709,Computers & Accessories,Linksys,5,Female,5709
P5710,Camera & Photo,Olympus,4,Female,5710
P5711,Camera & Photo,Kodak,4,Female,5711
P5712,Camera & Photo,Kodak,5,Female,5712
P5713,Camera & Photo,Kodak,5,Female,5713
P5714,Camera & Photo,Kodak,5,Female,5714
P5715,Camera & Photo,Kodak,5,Female,5715
P5716,Camera & Photo,Samsung,2,Female,5716
P5717,Camera & Photo,Fujifilm,1,Female&Male,5717
P5718,Camera & Photo,Olympus,5,Male,5718
P5719,Camera & Photo,Kodak,2,Female,5719
P5720,Camera & Photo,Sony,5,Female&Male,5720
P5721,Camera & Photo,Kodak,3,Female,5721
P5722,Camera & Photo,Olympus,4,Male,5722
P5723,Camera & Photo,Olympus,5,Male,5723
P5724,Headphones,Sennheiser,4,Male,5724
P5725,Camera & Photo,Canon,4,Female,5725
P5726,Camera & Photo,Olympus,3,Female&Male,5726
P5727,Computers & Accessories,Kensington,3,Male,5727
P5728,Camera & Photo,Canon,4,Female,5728
P5729,Camera & Photo,Canon,2,Female,5729
P5730,Computers & Accessories,Sennheiser,5,Male,5730
P5731,Camera & Photo,Olympus,2,Female&Male,5731
P5732,Camera & Photo,Kodak,5,Female,5732
P5733,Headphones,EldHus,4,Female&Male,5733
P5734,Camera & Photo,Canon,4,Female,5734
P5735,Computers & Accessories,Kensington,5,Male,5735
P5736,Television & Video,Panasonic,4,Male,5736
P5737,Camera & Photo,Canon,3,Female,5737
P5738,Camera & Photo,Philips,5,Male,5738
P5739,Camera & Photo,Philips,5,Male,5739
P5740,Headphones,Sennheiser,5,Male,5740
P5741,Camera & Photo,Canon,5,Female,5741
P5742,Camera & Photo,Olympus,5,Female,5742
P5743,Camera & Photo,Canon,4,Female,5743
P5744,Camera & Photo,Olympus,5,Female&Male,5744
P5745,Camera & Photo,Canon,5,Female,5745
P5746,Camera & Photo,Kodak,5,Female,5746
P5747,Camera & Photo,Kodak,5,Female,5747
P5748,Camera & Photo,Kodak,2,Female,5748
P5749,Computers & Accessories,Sennheiser,5,Male,5749
P5750,Computers & Accessories,Linksys,4,Female,5750
P5751,Computers & Accessories,Linksys,3,Female,5751
P5752,Computers & Accessories,Linksys,4,Female,5752
P5753,Computers & Accessories,Linksys,4,Female,5753
P5754,Camera & Photo,Kodak,5,Female,5754
P5755,Camera & Photo,Canon,4,Female,5755
P5756,Headphones,Philips,4,Male,5756
P5757,Camera & Photo,Fujifilm,3,Male,5757
P5758,Camera & Photo,Nikon,5,Female,5758
P5759,Camera & Photo,Nikon,2,Female,5759
P5760,Camera & Photo,Kodak,4,Female,5760
P5761,Camera & Photo,Olympus,5,Male,5761
P5762,Camera & Photo,Fujifilm,4,Male,5762
P5763,Camera & Photo,Panasonic,3,Female,5763
P5764,Camera & Photo,Nikon,5,Female,5764
P5765,Computers & Accessories,Linksys,3,Female,5765
P5766,Computers & Accessories,Linksys,5,Female,5766
P5767,Headphones,EldHus,5,Female&Male,5767
P5768,Computers & Accessories,Linksys,5,Female,5768
P5769,Camera & Photo,Canon,5,Male,5769
P5770,Camera & Photo,Canon,4,Male,5770
P5771,Camera & Photo,Olympus,4,Male,5771
P5772,Camera & Photo,Kodak,4,Female&Male,5772
P5773,Computers & Accessories,Linksys,4,Female,5773
P5774,Computers & Accessories,Kensington,4,Male,5774
P5775,Headphones,Philips,5,Male,5775
P5776,Computers & Accessories,Linksys,5,Female,5776
P5777,Camera & Photo,Canon,5,Female,5777
P5778,Camera & Photo,Canon,5,Female,5778
P5779,Camera & Photo,Olympus,4,Female&Male,5779
P5780,Camera & Photo,Olympus,1,Male,5780
P5781,Television & Video,Toshiba,5,Female,5781
P5782,Camera & Photo,Canon,4,Female,5782
P5783,Camera & Photo,Canon,2,Female&Male,5783
P5784,Camera & Photo,Olympus,5,Female&Male,5784
P5785,Camera & Photo,Nikon,5,Female,5785
P5786,Camera & Photo,Fujifilm,3,Female,5786
P5787,Camera & Photo,Samsung,3,Female,5787
P5788,Computers & Accessories,Linksys,5,Female,5788
P5789,Camera & Photo,Canon,5,Female,5789
P5790,Camera & Photo,Canon,4,Female,5790
P5791,Camera & Photo,Kodak,5,Female,5791
P5792,Camera & Photo,Vivitar,2,Female&Male,5792
P5793,Camera & Photo,Kodak,5,Female,5793
P5794,Computers & Accessories,Linksys,5,Female,5794
P5795,Camera & Photo,Olympus,1,Female&Male,5795
P5796,Camera & Photo,Kodak,5,Female,5796
P5797,Camera & Photo,Olympus,5,Male,5797
P5798,Headphones,Bose,5,Female&Male,5798
P5799,Headphones,Panasonic,5,Female&Male,5799
P5800,Headphones,Sennheiser,5,Male,5800
P5801,Camera & Photo,Panasonic,2,Female,5801
P5802,Television & Video,Toshiba,5,Female,5802
P5803,Computers & Accessories,Apple,5,Female&Male,5803
P5804,Camera & Photo,Kodak,4,Female,5804
P5805,Camera & Photo,Philips,5,Female,5805
P5806,Camera & Photo,Kodak,2,Female&Male,5806
P5807,Computers & Accessories,Apple,5,Female&Male,5807
P5808,Camera & Photo,Kodak,4,Female&Male,5808
P5809,Camera & Photo,Nikon,1,Female,5809
P5810,Camera & Photo,Kodak,1,Female&Male,5810
P5811,Camera & Photo,Kodak,4,Female,5811
P5812,Camera & Photo,Canon,5,Female,5812
P5813,Camera & Photo,Canon,1,Female,5813
P5814,Camera & Photo,Canon,5,Female,5814
P5815,Camera & Photo,Canon,5,Male,5815
P5816,Computers & Accessories,Linksys,2,Female,5816
P5817,Headphones,Sennheiser,5,Male,5817
P5818,Camera & Photo,Vivitar,3,Female&Male,5818
P5819,Camera & Photo,Olympus,5,Male,5819
P5820,Camera & Photo,Kodak,4,Female,5820
P5821,Computers & Accessories,Linksys,5,Female,5821
P5822,Camera & Photo,Canon,5,Female,5822
P5823,Computers & Accessories,Apple,4,Female&Male,5823
P5824,Camera & Photo,Philips,4,Male,5824
P5825,Camera & Photo,Canon,5,Male,5825
P5826,Camera & Photo,Canon,5,Male,5826
P5827,Camera & Photo,JVC,1,Female,5827
P5828,Camera & Photo,Sony,1,Female,5828
P5829,Computers & Accessories,Linksys,3,Female,5829
P5830,Camera & Photo,Kodak,1,Female&Male,5830
P5831,Computers & Accessories,Linksys,2,Female,5831
P5832,Camera & Photo,Philips,4,Female,5832
P5833,Camera & Photo,Canon,5,Male,5833
P5834,Computers & Accessories,Sennheiser,5,Male,5834
P5835,Camera & Photo,HP,5,Male,5835
P5836,Camera & Photo,Nikon,5,Female,5836
P5837,Camera & Photo,Kodak,4,Male,5837
P5838,Camera & Photo,Olympus,3,Female,5838
P5839,Camera & Photo,Olympus,1,Female,5839
P5840,Camera & Photo,Sony,5,Female,5840
P5841,Camera & Photo,Canon,5,Male,5841
P5842,Headphones,Sennheiser,3,Male,5842
P5843,Computers & Accessories,Linksys,5,Female,5843
P5844,Headphones,Bose,5,Female&Male,5844
P5845,Camera & Photo,Olympus,1,Female&Male,5845
P5846,Camera & Photo,Kodak,2,Female&Male,5846
P5847,Computers & Accessories,Linksys,4,Female,5847
P5848,Camera & Photo,Canon,5,Male,5848
P5849,Camera & Photo,Canon,5,Male,5849
P5850,Camera & Photo,Canon,4,Female,5850
P5851,Camera & Photo,Kodak,4,Female,5851
P5852,Computers & Accessories,Apple,4,Female&Male,5852
P5853,Camera & Photo,Canon,5,Female,5853
P5854,Camera & Photo,Olympus,3,Female,5854
P5855,Camera & Photo,Olympus,3,Female,5855
P5856,Computers & Accessories,Linksys,4,Female,5856
P5857,Camera & Photo,Canon,5,Male,5857
P5858,Camera & Photo,Canon,5,Male,5858
P5859,Computers & Accessories,Apple,5,Female&Male,5859
P5860,Camera & Photo,Kodak,5,Female,5860
P5861,Camera & Photo,Kodak,2,Female&Male,5861
P5862,Camera & Photo,Kodak,4,Female,5862
P5863,Camera & Photo,Kodak,1,Female,5863
P5864,Television & Video,Sony,4,Female,5864
P5865,Headphones,Bose,4,Female&Male,5865
P5866,Camera & Photo,Kodak,3,Female,5866
P5867,Headphones,Bose,1,Female&Male,5867
P5868,Computers & Accessories,Linksys,2,Female,5868
P5869,Camera & Photo,Olympus,5,Female&Male,5869
P5870,Camera & Photo,Kodak,3,Female,5870
P5871,Computers & Accessories,Linksys,5,Female,5871
P5872,Computers & Accessories,Linksys,5,Female,5872
P5873,Television & Video,Panasonic,1,Female,5873
P5874,Headphones,Panasonic,5,Female&Male,5874
P5875,Camera & Photo,Nikon,2,Female,5875
P5876,Home Audio,Bose,4,Female,5876
P5877,Computers & Accessories,Apple,2,Female&Male,5877
P5878,Headphones,Sennheiser,5,Male,5878
P5879,Camera & Photo,Kodak,5,Male,5879
P5880,Camera & Photo,Olympus,5,Female&Male,5880
P5881,Camera & Photo,Nikon,5,Female,5881
P5882,Headphones,Bose,5,Female&Male,5882
P5883,Camera & Photo,Canon,5,Female,5883
P5884,Camera & Photo,Olympus,5,Female&Male,5884
P5885,Camera & Photo,Kodak,1,Female,5885
P5886,Camera & Photo,Philips,5,Male,5886
P5887,Camera & Photo,Philips,4,Male,5887
P5888,Camera & Photo,Philips,4,Male,5888
P5889,Television & Video,Sony,5,Female,5889
P5890,Camera & Photo,Philips,1,Male,5890
P5891,Computers & Accessories,Apple,5,Female&Male,5891
P5892,Camera & Photo,Kodak,4,Male,5892
P5893,Camera & Photo,Nikon,1,Female,5893
P5894,Camera & Photo,Olympus,2,Female&Male,5894
P5895,Headphones,Philips,5,Male,5895
P5896,Camera & Photo,Canon,5,Female,5896
P5897,Camera & Photo,Kodak,5,Female,5897
P5898,Camera & Photo,Philips,3,Female,5898
P5899,Television & Video,Sony,5,Female,5899
P5900,Computers & Accessories,Sony,5,Female,5900
P5901,Computers & Accessories,Apple,5,Female&Male,5901
P5902,Camera & Photo,Canon,1,Female,5902
P5903,Headphones,Sennheiser,5,Male,5903
P5904,Camera & Photo,Olympus,5,Female,5904
P5905,Headphones,Sennheiser,5,Male,5905
P5906,Camera & Photo,HP,2,Female,5906
P5907,Camera & Photo,Philips,5,Male,5907
P5908,Camera & Photo,Philips,3,Male,5908
P5909,Camera & Photo,Kodak,3,Male,5909
P5910,Camera & Photo,Olympus,1,Female,5910
P5911,Camera & Photo,Canon,5,Male,5911
P5912,Camera & Photo,Kodak,1,Female&Male,5912
P5913,Headphones,Sennheiser,5,Male,5913
P5914,Camera & Photo,Kodak,1,Male,5914
P5915,Headphones,Sennheiser,5,Male,5915
P5916,Camera & Photo,Philips,5,Male,5916
P5917,Headphones,Philips,1,Male,5917
P5918,Computers & Accessories,Linksys,1,Female,5918
P5919,Camera & Photo,Olympus,4,Male,5919
P5920,Camera & Photo,Kodak,5,Male,5920
P5921,Camera & Photo,Philips,5,Female,5921
P5922,Headphones,Sennheiser,3,Male,5922
P5923,Camera & Photo,Philips,5,Male,5923
P5924,Home Audio,Bose,2,Female,5924
P5925,Home Audio,Bose,1,Female,5925
P5926,Camera & Photo,Kodak,4,Female,5926
P5927,Camera & Photo,Kodak,1,Female,5927
P5928,Computers & Accessories,Apple,5,Female&Male,5928
P5929,Camera & Photo,Kodak,5,Female,5929
P5930,Camera & Photo,Nikon,1,Female,5930
P5931,Headphones,Sennheiser,5,Male,5931
P5932,Camera & Photo,Nikon,2,Male,5932
P5933,Camera & Photo,Gary Fong,5,Female&Male,5933
P5934,Computers & Accessories,Apple,5,Female&Male,5934
P5935,Computers & Accessories,Toshiba,5,Female,5935
P5936,Portable Audio & Video,Archos,4,Female,5936
P5937,Camera & Photo,Canon,5,Female,5937
P5938,Television & Video,Panasonic,2,Female&Male,5938
P5939,Camera & Photo,Kodak,5,Female,5939
P5940,Camera & Photo,Olympus,4,Male,5940
P5941,Computers & Accessories,Apple,4,Female&Male,5941
P5942,Computers & Accessories,Apple,5,Female&Male,5942
P5943,Camera & Photo,Olympus,3,Female&Male,5943
P5944,Camera & Photo,Olympus,3,Male,5944
P5945,Computers & Accessories,Linksys,5,Female,5945
P5946,Camera & Photo,Olympus,4,Female&Male,5946
P5947,Camera & Photo,Vivitar,1,Female&Male,5947
P5948,Camera & Photo,Canon,5,Female,5948
P5949,Computers & Accessories,Linksys,5,Female,5949
P5950,Camera & Photo,Canon,4,Female,5950
P5951,Camera & Photo,Philips,2,Male,5951
P5952,Camera & Photo,Philips,5,Male,5952
P5953,Headphones,Sennheiser,4,Male,5953
P5954,Headphones,Sennheiser,1,Male,5954
P5955,Camera & Photo,Nikon,3,Female,5955
P5956,Camera & Photo,Philips,2,Male,5956
P5957,Headphones,Bose,1,Female&Male,5957
P5958,Camera & Photo,Nikon,3,Female,5958
P5959,Camera & Photo,Canon,4,Female,5959
